label,message
2.7,問一下電話儲值多少可以打電話謝謝
2.7,國二 地理生物還一星期期中考 還有很多不會的
2.7,國二啦沒有一個人玩 總是自己一個人 我想你們幫幫我
2.7,國三最後一年了學習一直不好想要努力學習考高中又怕太晚了
2.7,國中生為什麼就不能早戀呢羅主任常常說什麼不能早戀的到底是怎麼回事有沒有個明確的答案
2.7,婆婆是揮之不去的夢魘每見我一次就欺負我用惡毒的語言攻擊我罵我只因我家窮和個子矮配不上他兒子兩年來我都是忍
2.7,婆媳關係如何經營好有矛盾如何解決現在不知該怎麼辦是好
2.7,婚姻中一方出軌是不是就回不到原先的樣子了
2.7,婚姻介紹結的婚並登記了才兩個月女方要求離婚男方可以在聘金要求退還的情況下要求賠償麼
2.7,婚姻出現問題我不知道該怎麼辦我也不想和他離婚我就是想知道他還愛不愛我
2.7,婚姻出現裂紋時間長達半年她回他們家住了兩個月了感覺心已經不再想念這個人是該去該留
2.7,婚姻好煩還是自己不喜歡的人得有多彆扭快瘋了
2.7,婚姻是什麼
2.7,婚姻家庭的問題我和我家那位在生活上種種不合拍我應該怎麼辦
2.7,婚後偷吃我提出分開以後不再聯繫對方糾纏不清說不甘心放手
2.7,宿舍同學說我經常說夢話  我自己也有感覺    怎麼回事
2.7,宿舍室友之間的關係每個人都很虛偽但看上去又很好
2.7,宿舍裡的同學都比較自私不知道怎麼和她們相處
2.7,專家您好我想問一下我和老公離婚了要怎麼挽回啊
2.7,強迫症的思維怎麼辦請各位專家幫幫忙請各位專家幫幫忙
2.7,強迫症怎麼辦一件小事如果沒完全解決就會想很久 非常在意別人的看法
2.7,得了精神分裂症怎麼治療症狀是反應遲鈍思維貧乏
2.7,從小生活在靠海的地方但是前幾年發現越來越怕海而且會懼高前幾天別父母帶去一個步道景點下面就是海整個人都被嚇傻了他們還覺得我大驚小怪的挺無言的真的
2.7,從小缺愛現在的我自卑又敏感這種性格讓我很痛苦有什麼方法改善嗎
2.7,從小都愛乾淨但是是很正常的愛乾淨從婚姻分開後一瞬間洗衣服老感覺沒清乾淨一想到髒東西就怕隨時會想到越來越嚴重了怎麼治療
2.7,從懷孕起到生完寶寶每次只要他說幾句眼淚總是忍不住要流出來但是我不想哭的為什麼一直覺得想哭
2.7,患有腦膜炎的人和普通人一樣犯了事一樣的承擔法律責任沒有什麼特殊對待
2.7,您好因為我剛剛檢查出患有類風濕關節炎和乾燥症所以心裡極度痛苦還有很大的精神壓力很恐慌怎麼樣緩解我的情緒啊請您幫忙
2.7,您好老師我很喜歡一個女孩子但是她說不能和我在一起但是她還讓我介紹她來我們公司上班您能告訴我我該不該幫她我很糾結
2.7,您好老師我現在越老越覺得自己的老公一無是處想離婚但是又怕兩個小孩受到傷害真的不知道怎麼辦了
2.7,您好我不確定我是心理還是精神上的病您可以幫我鑑定一下嗎
2.7,您好我心裡上可能有點偏激 尤其對我對象更是嚴重 您說我是不是有點心理問題
2.7,您好我妻子最近因為我們不在一起感覺心煩意亂和我吵架怎麼開導都無濟於事後來乾脆把我的所有通訊方式全部設置為黑名單也不給我打電話我很苦惱可以求專家諮詢一下嗎
2.7,您好我是一名高二的學生在人際交往上我有一些困難我總想變得更好來使自己受歡迎以至於迷失了自己我現在很苦惱該怎麼辦
2.7,您好我是一名普通高中生我最近在課堂上不是打瞌睡就是發呆整天無精打采我希望您能幫助我
2.7,您好我剛結婚半年結婚以來就一直爭吵並沒有甜蜜的感覺昨天他向我提出離婚了
2.7,您好我乾爹懷疑我騙他其實我沒有怎麼辦
2.7,您好我國三了這次模考我考了全班倒數在年級也是倒數我不想活了不想再給爸爸媽媽丟人了
2.7,您好我發現我的婚姻有些問題和丈夫找不到共同話題當初也是相親認識的現在也有了孩子可我們總有矛盾我不知道該怎樣辦
2.7,您好我媽今天給我打電話感冒了在另一個地方住說我老婆也不打電話問問有點埋怨讓我還別跟我老婆說您說我該讓老婆打個電話嗎
2.7,您好我想問下以前犯罪了服刑之後5年了怎麼還有通緝怎麼能取消能幫我解惑嗎
2.7,您好我想說我現在發現我跟我老公的感情出現了問題我認為我現在很累生活過得很壓抑很枯燥無味
2.7,您好我想諮詢一下我愛一個男生九年了無論他傷害我一次又一次我還是覺得很愛他離不開他這是什麼病呢
2.7,您好我與對象處一年了準備結婚最近老感覺他不好總是想對他發脾氣
2.7,您好男人總是懷疑自己女人出軌但也是他沒有證據現在天天晚上睡不著非要鬧離婚家人急死了怕他做傻事醫生該怎麼辦
2.7,您好專家我和丈夫最近因為各種小事吵架跟我斤斤計較
2.7,您好醫生我現在對任何事情都有恐懼感感情和工作就覺得自己做什麼都不行您說怎麼辦
2.7,您說大錯是有小錯引起的嗎小錯引起的大錯對嗎
2.7,情感問題 我愛的離我而去 愛上了別人  而我放不開 無法你讓自己好好的
2.7,情感問題思想問題心裡素質非常差
2.7,情感問題覺得自己很偏激常常像個精神病
2.7,情感婚姻問題我不了解老公不知道他是什麼樣的人
2.7,情緒波動大  容易暴躁不愛與人交流不喜歡熱鬧 是不是憂鬱症了
2.7,情緒很是暴躁容易因小事發脾氣雖然對孩子沒打過但總是訓他訓完自己還睡不著覺覺得自己不應該那樣對孩子很煩躁
2.7,捨不得離開不知道該不該繼續我也不知道我該怎麼辦忘記又做不到
2.7,掙扎難受有點不敢面對人了為什麼我遇見什麼事情就不敢面對呢我該怎麼辦
2.7,晚上睡不著 早上醒的早 已經連續一個星期了 白天不睏 但是身體感知能力下降 感覺全身都沒有知覺了
2.7,晚上睡不著喜歡哭喜歡回憶過去脾氣比較容易暴躁我這是怎麼了
2.7,晚上睡覺不敢關燈睡覺害怕有鬼什麼的心裡害怕緊張有幾年了我今年23歲
2.7,梅子專家在嗎我的時間還沒有用完怎麼服務都結束了呢我怎麼聯繫到你呢
2.7,深夜裡看著漆黑的天花板心裡老是想著她我是已婚男人她把我的心帶走了鬱悶請您幫幫我
2.7,現在女朋友不理我我找不出自身的問題在哪她說自身的問題出在哪都不懂憑什麼問她我該怎麼辦
2.7,現在我老公對我很好我聊天認識了一個男的很聊的來發現現在自己有點愛上他了
2.7,現在找工作有點迷茫有做職業規劃的嗎我想諮詢
2.7,現在的人除了錢眼裡還有什麼為什麼人不能善良一點呢
2.7,現在的我不愛和別人說話交朋友每天心煩怎麼樣可以讓我該變的性格開朗活潑
2.7,現在真的很痛苦想找個人傾訴一下心中的不快但是也沒有合適的對象
2.7,現在感覺很迷茫不知道未來何去何從工作生活都不如意心情煩躁低落半夜三更不想睡覺
2.7,現在還有老師在線嗎我想諮詢感情問題需要您的幫助
2.7,異地戀無法忘記對方認識四年半最後兩年半被耍但是依然無法放棄她還是希望有一天她會回來怎麼樣才能讓我死心的忘記她
2.7,第一次失戀心裡實在想不開不知道怎麼排解
2.7,第一次給了小姐怎麼辦是不是虧了這樣的人有嗎後悔
2.7,莫名其妙的煩躁想摔東西甚至想自殘這是什麼病
2.7,莫名的感到一個女生非常吸引我而且我一天看不到她就心裡空蕩蕩的
2.7,被人坑了你會怎麼辦打擊報復還是默默忍受
2.7,被小狗抓傷流血了到社區醫院去打了狂犬疫苗和免疫球蛋白可狗狗的主人只賠付狂犬疫苗費不賠付免疫球蛋白費請問對方是否應該賠償我所有費用
2.7,被批評了 感覺老找我事 還得堅持上班 什麼也不為 就為了錢
2.7,被傳銷騙了錢然後逃出來了也帶上他家人把他找回來了現在問他要錢他反說要證據怎麼辦
2.7,這兩天在考試總是感覺心裡悶看誰都不順眼
2.7,這是不是真的前三天也有人自稱是律師給我打電話說我違約了
2.7,這段時間我很努力的工作  可是每次工作都是有不斷不斷的麻煩   我認為或許是我對工作失去了目標
2.7,這個月我提出的分手因為這個人讓我有些失望這中間間隔幾天給我打個電話問我過得怎麼樣好不好也沒提和好他這是怎麼想的
2.7,這個月跟男朋友分手了工作不順心身體健康狀況差晚上很難入睡或失眠嚴重我該怎麼辦
2.7,這個年紀退休了感覺什麼都不會和社會也脫節啦天天家裡蹲自己也很苦惱
2.7,這個網站哪裡可以註冊心理專家我要註冊謝謝
2.7,這幾天老公天天給我講宇宙銀河系 太陽地球 月亮 人類 越講 我越覺得自己好微小 開始迷茫 開始思考人生存意義 甚至找不到自己了
2.7,這幾天得知我的媽媽在我小時候睡覺的時候沒有管我的睡姿 導致我後腦勺左右不對稱 我很傷心與無奈 不知道怎麼走出來
2.7,這幾天總是失眠心裡想的事情也多壓力大怎麼辦
2.7,勞動法中規定工人一周的工作時間有多少小時呢包括加班的時間在內
2.7,喜歡一個女生她比較女漢子可是不敢跟她說怕拒絕
2.7,喜歡一個不該喜歡的人該怎麼辦喜歡一個人應不應該讓他知道
2.7,喜歡一個男生但是不知道他喜不喜歡我我們每天都聊天都聊兩個月了他還沒有態度他和他前女友也有聯繫但是他不知道他到底喜不喜歡他前女友我是繼續喜歡下去還是放棄
2.7,喜歡上了親戚怎麼辦心裡非常煩感覺痛苦中
2.7,喜歡上前男友兄弟了然後用了個小帳加他兄弟還沒告訴他兄弟我真實身份好糾結我用那個小帳跟他聊的挺好的他不知道是我他知道後會不會討厭我了
2.7,喜歡的人曾經跟自己告白過 但是自己沒有答應原因是覺得那時候分不清是不是喜歡 等反應過來的時候他已經覺得我不喜歡他然後不理我了 怎麼辦
2.7,喜歡國中女班導比我大十一歲現在時隔二十年又聯繫上了想告白
2.7,尋找單律師電話打不了簡訊傳不了
2.7,就是一群人在學校宿舍打鬧然後將有個人弄受傷了非出自本意的就是在宿舍外面打水仗吧她有保保險你們大家覺得這是應該如何處理
2.7,就是我家人不知道我流產的事我不知道該不該跟家人說他家那邊都知道上我家來也沒有提過這件事我想他家人也不想說這件事你覺得我該跟父母說嗎
2.7,就是剛結婚不到兩天女方就看男的各種不順眼不和男的同床也不讓男的碰她還說自己喜歡別的男的隨時想著離婚這是什麼意思
2.7,就是懶好懶不想懶怎麼辦很長時間了19歲
2.7,暑假出去打工透過仲介進電子廠 仲介也沒給簽合約現在要走了仲介卻要扣百分之四十的違約金我該怎麼辦
2.7,最近心情非常不好容易煩躁想幹一件事情很快就會被自己否決而且反應遲鈍還失眠
2.7,最近心理感覺越來越承受不下去同性戀該怎麼辦
2.7,最近心裡壓力非常大還和玩了好久的朋友吵翻了
2.7,最近老是和老公吵架我覺得自己挺可憐的老公經常不在家每天就我和兒子在家我的生活圈子很小老公喜歡玩遊戲我覺得遊戲和朋友比我和兒子重要
2.7,最近老是覺得情緒低落覺得生活沒有希望憂鬱自評中到重度憂鬱怎麼辦
2.7,最近老跟老婆吵架都是一些雞毛蒜皮的小事我倆老抬槓隨之就破口大罵現在吵得天天喊離婚現在不知道婚姻該如何維持下去誰能幫幫我
2.7,最近考試壓力非常大 告白被拒絕 每天非常難受 想哭又哭不出來 精神
2.7,最近沉迷於黃色網站怎麼辦每次手淫後很後悔記憶力下降很煩惱嚴重影響生活和工作怎麼辦
2.7,最近兩年脾氣爆對工作沒責任心好像故意不去做
2.7,最近和老公出現了問題都源於我對他不夠尊重太強勢了以至於他對我失去信心了我該怎麼辦啊我很愛很愛他的
2.7,最近和老婆鬧矛盾快到離婚的地步了一切都因為我喝醉了酒她說出了我的很多不是我該怎麼去挽回
2.7,最近婚姻中出現了一些問題婆婆他們不喜歡我老公什麼都聽婆婆的我們有一個兩歲的兒子這樣的婚姻還需要繼續嗎
2.7,最近情緒低落遇到什麼事情易怒半個月沒有上班了怎麼才能走出來謝謝
2.7,最近發現一到大考就會緊張想不出答案導致失常尤其是理科以前成績蠻好的就是這段時間出了點問題想怎麼緩解考場緊張的方法國三了
2.7,最近感覺男朋友對自己不太關心不說話的情況我就會胡思亂想我懷疑自己是不是心裡有問題
2.7,最近感覺很疲勞可晚上又有點睡不著多思焦慮怎麼辦
2.7,最近與同學鬧翻了每天上課獨自一人我要怎樣才能不難過同學關係沒有修補的餘地了
2.7,最近壓力很大創業失敗投資失敗也不想結婚有時候想消失在這個世界上面算了好像沒有什麼可以留念的除了可笑的自尊心
2.7,最近總感覺噁心想吐 但又吐不出來 請問是怎麼回事
2.7,最近覺得好累快堅持不下去了
2.7,欺騙了女友和她的家人她們知道真相後對我非常失望堅決反對我和女友在一起了女友不捨可是拗不過家人我該怎麼辦
2.7,無奈的婚姻還須繼續嗎但兩個小孩究竟應該怎麼辦
2.7,無聊了在這裡說說話很有意思
2.7,無論任何事都能和我媽吵起來她弄的我非常焦慮在她眼裡我從來沒對過在我眼裡她從來沒對過
2.7,無論自己怎樣想前想後很艱難地做出了決定到後來還是會後悔的就是兩條路選哪條我都會後悔我該怎麼辦
2.7,發現老公有外遇想挽回不知道怎樣攤牌交流
2.7,發現男朋友雙性戀好無奈好失落好恐怖
2.7,結果婚後有了孩子大姑還是總帶孩子回來住給婆婆帶
2.7,結婚2年多已經生了孩子老公愛上網懦弱性格公婆強勢因為各種小事發生矛盾生活水生火熱中我該怎麼辦
2.7,結婚2年沒有孩子老公打了我一次有些嚴重分居半年還沒有辦離婚這半年打過電話傳過簡訊說要來找我我不讓他來結果真的沒有來我很糾結真的要離婚嗎
2.7,結婚4年 孩子3歲了 日子久了發現生活沒有激情 沒有溫暖 很平淡 想有戀愛的感覺 可是老公不給回應 想和老公浪漫的生活 溫暖的過日子 該怎麼辦 老公很木訥
2.7,結婚8年了我老婆出軌了他現在知道錯了可是我老忘不了一想到有別的男人和我老婆睡過我的心就像用刀子在割好痛你說我到底怎麼才可以忘了這個事我真的好難受
2.7,結婚一年半有一個6個月兒子昨天跟老公吵架老公把茶几踢翻凳子踢翻我實在忍受不了想回娘家不知道怎麼做了
2.7,結婚一年生了一個兒子因男方脾氣不好要女的哄他做錯了事情都不低頭偷了女方10萬塊錢的卡還到女方父母家罵人還打了女方姑姑現在感情已經破裂女方想離婚怎麼辦
2.7,結婚一年跟老公家人合不來偶爾跟老公抱怨他爸媽的不對一直都是遷就我站在我這邊好像最近開始變了開始不再幫我了怎麼辦
2.7,結婚了  也有了寶寶  這幾天老是夢見初戀   我和他差一點要結婚了 後來 因為一點事沒有在一起 和自己老公我覺得我不太愛他心裡還是有著我的前男友 我該怎麼辦
2.7,結婚二十年了十多年前老婆開始上網交友都是愛得死去活來為這事沒少動手打架沒有效果最近為了一個男人要堅決離婚大家都知道這不真實但她就是不肯回頭我該怎麼辦
2.7,結婚八年了兩個女兒老婆和媽之間關係不是很融洽最近我們兩口子也吵架了她賭氣回娘家了我該怎麼辦
2.7,結婚十幾年了兩個小孩子老婆出軌後她選擇逃避我玩失蹤請問老師她是什麼心態
2.7,結婚三個月因為一點小矛盾男方起訴並要求返還聘金我要是不同意離婚 法院會自己判離嗎聘金應該還嗎
2.7,結婚三個月老婆已懷孕周末夫妻岳母總找碴干涉折磨老婆甚至讓她離婚墮胎老婆每天晚上回岳母家表示不能與岳母斷了聯繫現在到了鬧離婚的地步
2.7,結婚六年了老公從未在我身上花一分錢 還要我賺錢養家養小孩 並且說我花錢大手大腳 而且檢查因為錢吵架很想離婚但沒有勇氣
2.7,結婚到底是了什麼為什麼而結婚結婚是找兩個人相愛的還是找一個有一定金錢能力的人
2.7,結婚後發現他比較暴力有些變態想離開這個家受不了了
2.7,結婚後發現自己愛的人是前任從結婚到現在一直吵架
2.7,脾氣暴躁無法自制而且越來越沒有辦法控制自己對自己愛的人都這樣完全不知道自己為什麼會變成這樣太恐怖了怎麼辦
2.7,越來越不喜歡和父母說話了每次都是有分歧真的是就得一定聽他們的話嗎不就是考完試放鬆下玩會兒手機就在那邊嘮叨半小時還罵人真的很氣憤怎麼辦
2.7,越來越不想學習作業對一大堆沒寫就是不想學平時半個小時搞定的作業今天寫了兩個鐘頭怎麼了
2.7,傳銷非法拘禁至人死亡但是沒有參與致人死事後幫助消滅證據怎麼判
2.7,傷了男友的自尊心怎麼辦其實我是愛他的只是語言上我說話難聽了點
2.7,媽媽一直找你麻煩還很暴躁什麼事情都是我的錯什麼都是為我好一言不合就動手
2.7,幹活時很怕自己出錯開車時很怕出事聽到聲響很怕做同一件事自己要確認三四遍失眠
2.7,想找個不安於現狀的女生一起嘗試流浪的生活
2.7,想要離婚孩子一周五個月結婚一年多家裡有商店由於感情不合經常打架男方打過女方兩次財產怎麼分配
2.7,想問大家一個問題呢如果喜歡一個男生拼命的去追的話會不會得到男生的反感呢
2.7,想問因為打架刑事拘留對方家屬要很多錢想辦交保怎麼辦
2.7,想聊聊天感覺自己有好多好話要說卻又不知道如何表達感覺自己語言組織能力下降了找人聊天
2.7,想給孩子往一個私立學校轉學可學校不給轉學 我問為什麼校方回答說現在有文件規定不可以中途轉學我想問這種行為是合法的嗎
2.7,想諮詢一下關於兒子情感的問題性取向的問題
2.7,想離婚是因為我不愛她了很煩她可是我們有一個孩子她也不願意離婚以後的日子怎麼過啊我真的已經討厭她了
2.7,想離婚需要辦理什麼或是怎麼才能得到一筆費用
2.7,愛上一個女孩是真的愛上已經有兩年了她非常完美是校花級別的而我一無所有相貌平平每次想起她我都非常自卑我應該怎麼辦
2.7,愛上一個已婚男人他給了我一句承諾等了他2年結果現在說要分手現在無比的難受整晚整晚都睡不著
2.7,愛上了自己的表妹怎麼辦  她也愛我  我們都知道不可能  所以一直在克制  可是我已經幾年沒和別的女孩交往了  就是一直在想她 所以一直在迴避別的女孩
2.7,愛上已婚男怎麼辦 他又不怎麼在乎我我又很愛他該怎麼辦
2.7,愛你的人無論怎樣都會幫你為你付出而你愛的人往往是背叛你的人
2.7,愛情方面的最近差不多到失戀的程度了心情非常不好
2.7,感情上出了問題 一起兩年了因為前任而分開 前任比我重要 卻不想沒了我 可是已經分手了關係卻還是像情侶那樣 我該怎麼辦
2.7,感情出現問題想挽回住他怎麼做才能讓他回心轉意
2.7,感情在現實面前算個屁
2.7,感情糾葛不適合在一起想分開卻分不開害怕他對家人造成傷害
2.7,感情問題心裡好亂不知道該怎麼辦不知道自己想做什麼
2.7,感覺一切社會現像都是自然現象
2.7,感覺女朋友對我很冷 愛理不理的 但是嘴裡又說很在乎我  我又不在她身邊該怎麼辦
2.7,感覺自己有憂鬱症狂躁症女朋友現在要分手 想不開
2.7,感覺自己有點問題在親人面前比較木訥不愛說話朋友面前話比較多感覺是雙重人格了怎麼回事啊
2.7,感覺自己沒什麼用處意志力整天徘徊不定做好的決定整天臨陣退縮有好幾次突然想死
2.7,感覺自己非常笨不夠自信這麼大還沒結婚家裡老催工作有沒做好覺得自己內心非常沉重什麼都不想做
2.7,感覺自己最近人際關係變得怪怪的   總是喜歡把所有不好的發洩在男朋友身上    還有就是脾氣太爆了 自己該怎麼辦
2.7,感覺自已時常感到不安 因為也是第一次被公司辭退 我基本都是喜歡獨來獨往 基本上同事和聚會我很少參加公司裡10個人裡面只有兩個願意和我聊和關心我的 對感情對於敏感
2.7,感覺男朋友不愛我了現在什麼事都不和我商量我該怎麼辦
2.7,感覺很累頭很痛晚上經常失眠有精神衰弱的症狀
2.7,感覺最近戀愛出現了問題交往三年感情變淡我可能喜歡上別人了
2.7,感覺學習壓力很大同學們都學的比我好可我一直努力就是比不上她們我想讓自己變得優秀感覺壓抑晚上又睡不著覺我快鬱悶死了
2.7,新婚1週男方出軌稱找到喜歡並且忘不掉的離婚女人女方挽留婚姻要求男方以後相親相愛可是男方說盡量請問還需不需要挽留
2.7,新婚無緣無故老婆經常凌晨四點左右起來換房睡而且是很小心怕我發現最近總發脾氣無理取鬧那種
2.7,會想太多東西會很敏感每天晚上都會失眠而且會作很多夢
2.7,極度自卑接受不了打擊對自己要求很高完美主義之前不敢照鏡子無法面對真實的自我內心缺乏安全感和自信有時候會一個人掉眼淚
2.7,準備投資朋友開的店想諮詢下合約怎麼起草還有登記人沒有投資是不是就沒有股份沒有分紅
2.7,煩心事我想問一下怎麼樣能做到讓老婆和父親母親關係和可以幫幫我不
2.7,煩死我了我到底是不是個正常人啊
2.7,煩躁易怒不願與人交流而且最近幾個月月經一直沒有來身體各項檢查都正常身體乏力聽不得別人嘮叨怕吵睡眠也不太好
2.7,當一個你認識的朋友誤會你說的話然後他以為我拽他他就弄我我很想打他
2.7,當你曾經愛的一個女孩和你身邊的人在一起了而你又不能怎麼樣但是她會在你面前秀恩愛你會怎麼辦
2.7,當初他們家和他看中的我後來怎麼就突然冷暴力了百思不得其解
2.7,經常回憶過去的事情對自己做錯的事情無法釋懷很難不去想從小到大的事情不斷的出現在腦海裡很煩很自責我是不是心裡有了問題
2.7,經常走路時自言自語控制不住情緒失眠多夢心悸發慌患得患失自己形成孤立圈只過自己的生活
2.7,經常被一些人罵感覺那些人好沒素質網路酸民多
2.7,經常被同學欺負感覺很苦惱想報復他想殺人很無奈不知道該怎麼辦
2.7,經常懷疑男朋友和自己認識的女性朋友有一腿到底他們真的是有一腿還是我想太多
2.7,經常覺得很迷惘經常因為想事情睡不著總覺得身邊的人都很難信任身邊一個能說話的人都沒這種感覺很難受怎麼辦
2.7,腦子快崩潰了 痛苦 折磨 煎熬  不知用什麼來麻醉內心的痛
2.7,補習了一年但今年大考還是沒上我該怎麼辦啊
2.7,裝修房子父母總是說這樣好那樣好從來不考慮我的看法如果是幫我弄房子總有點話語權我說的意見他們不聽我感覺是幫他們自己弄房子年輕人的想法怎麼可能和他們一樣
2.7,該怎麼辦我不想和男朋友分手可是他現在一直不理我話都不跟我說一句
2.7,跟女友感情出現問題想復合被拒兩次後第三次我跟說了好多她說給我試用期現在在跟她聊些以後結婚生孩子的一些問題她是怎麼想的我該怎麼辦
2.7,跟女朋友談結婚了昨天因為小事吵起她如果說連這點小事都沒有辦法包容   那也沒有必要談結婚什麼意思
2.7,跟公司的已婚男人發生過關係會不會讓別人知道
2.7,跟他分手後他答應我別找的卻被我發現他有了新歡我可以要青春損失費嗎
2.7,跟他相親認識的交往三月因為家裡的一點迷信我們分手了現在分手快一年了想跟他復合怎麼跟他說
2.7,跟他過了16年他一直防著我過日子怎辦辦沒安全感
2.7,跟老公吵架分居快三個月了問他怎麼辦的他說隨我要離婚就離婚不離就這麼過
2.7,跟老公現在關係非常惡劣我想搬出去住大家冷靜一下這樣做對嗎
2.7,跟老公結婚3年了以前我老是提離婚不停的吵鬧把他傷透了這次他鐵了心要離婚可我不想離已經分開半個月了他說他也捨不得心裡很難受可是真的怕我不想過了怎麼辦
2.7,跟男朋友分手多年可是現在聽到前男友的消息心裡還是翻江倒海坐立不安非常難過求解
2.7,跟男朋友談了4年感覺不想結婚沒什麼激情
2.7,跟男朋友談戀愛一年了現在他總是無緣無故失蹤找不到人我整天胡思亂想想要跟他分手可是總是放不下不知道該怎麼辦了他說他很愛我可是我覺得他從來沒考慮我的感受
2.7,跟所有人交流都有障礙不敢看別人的眼睛怕說錯話惹別人不高興自己的語言也有點障礙
2.7,跟前女友分手快一年了可我經常想她對其他女生也沒有什麼興趣一心想著能跟她和好但又怕她不肯我該怎麼辦好煩躁
2.7,跟前男友分手快一個月了分手原因是我貪玩去夜唱是他提出的分手但是我真的很愛他很想挽留他月底我過生日他來給我過我應該在我生日那天怎麼做才能挽留他
2.7,跟異性在一起語言非常少想聊天又不知道說些什麼
2.7,跟喜歡的女孩聊到她哥哥的時候我說她哥是我未來的妻舅她回我說呃  她幾個月前拒絕過我請問她這是無言還是默認我的說法
2.7,跟曾經的戀人提了個問題問她現在心裡還有我嗎她卻對這個問題始終沉默那她心裡到底還有我嗎
2.7,遇到一個不知有沒有未來的感情該怎麼辦 分手還是等待 現在我們只是陌生人的方式生活 父母也反對
2.7,過一段時間就有一個低谷期 低谷期會把自己關在家裡不出門
2.7,過於謹慎怎麼辦希望醫生給予好的意見非常感謝
2.7,對一個女生有好感很久了在路上發現很多長得很像她的女生總誤認是她導致身心十分難受這是什麼樣的心理
2.7,對一個不該愛的人動了感情無法自拔焦慮煩躁暴力
2.7,對工作總是三分熱度不停的換工作再找工作吧都不知道自己到底是何幹什麼我該怎麼辦
2.7,對方是相親對象我們在一起有20天左右也算有點聊的來今天突然給我說我們不合適理由是我比她小跟我在一起感覺我是她弟
2.7,對方要離婚我不放棄但怎麼也挽回不了心很累跟傷心
2.7,對所有人都保持距離感是什麼原因都客氣的不像話別人不和我說話我也不會找他
2.7,對於以後得職業選擇有種迷茫感找不到興趣點現在覺得對什麼事情都沒有興趣有時候會覺得自己對什麼都沒有感覺沒有情感就是有時候自己都不會傷心感覺壓力大煩躁
2.7,對於自己七年來的感情還有婚姻不知道該不該放手想放手可是又捨不得放不下孩子不放手這樣過得又好累好累我該怎麼辦
2.7,對於自己的未來時而憧憬時而無所謂怎麼辦目標有啦可是動力卻斷斷續續的這都高二了在不明確點人生就要半途而廢了對自己的心理感到很無言求幫助
2.7,對於路考有恐懼 練得很好 但考試就會掉  現在也很害怕 怎麼辦
2.7,對待愛情已經麻木放不下得不到逼著自己變得強大
2.7,對婚姻沒信心老是想帶著孩子過又覺得自己能力不夠養不了孩子老公對自己沒感情自己又捨不得這個家覺得活的太累
2.7,睡不著覺怎麼辦沒什麼心事就是單純的睡不著
2.7,睡眠不好怎麼辦每天都得十一二點想睡也睡不著
2.7,網上認識的一個男生  三個月在一起分了四次手   每次都是他提出來的  他總是跟我說他是男神   現實有不少女生喜歡他   所以自己感覺沒什麼安全感   最開始在一起很好   第一次分手是剛剛一個月   他煩我的一些行為所以分了手   但第二天又來找回我  說他脾氣不好  現在後悔了   後來分手的理由是他等不了我那麼長的時間  說是看不下去身邊的朋友在他面前秀恩愛   認為有個現實的比網路好  結果還是後來找回我 說是可以自己控制  每次分手都會對我承諾一些東西  也會大張旗鼓的發文證明   但分手的時候大多違背了他說的     他非常喜歡玩遊戲  以前玩遊戲也不會不理我   現在經常是玩了就會不理我    過很久才回消息    我從來沒有說過什麼   一直都很順著他    他說什麼我就信什麼   也不會去多問   現在離上一次分手過了兩個星期   他對我的情緒不穩定    打電話總是不開心  嘆氣   玩遊戲的時候就不會    但是就是沒提過分手   他會因為很多小事就很憂傷   所以自己一直試圖去逗笑他  卻沒有作用  前幾天他的前女友來找他    他告訴我了   他說他已經讓她走了   但是他還喜歡她   忘不了她   但是因為有我所以不會去做什麼     他跟我說他經常打架   喜歡暴力解決一些問題   自己去勸也沒有起過作用    現在不知道該怎麼去面對他這種情緒   他到底還愛不愛我   我到底是該分手還是繼續和他在一起
2.7,網路上說我中獎了我把真實訊息也填寫了說我違約就起訴我我現在給我傳訊息說我違約賠償違約金20萬這是真的嗎
2.7,與人交流不敢看人眼睛總覺得自己不如人很自卑與人對視時總搞得雙方都尷尬怎麼辦好多年了
2.7,與朋友同學討論說話都是很有耐心但與父母談論或過問幾句總會不耐煩甚至有時候想不理他們我想問這是什麼情況除了青春期還有心理原因還有別的嗎
2.7,認識一個女孩她有男朋友了我很喜歡她她說我很真誠 那天和她分別時我說我想抱她一下她很害羞但是沒拒絕我抱了她一會她喜歡我嗎
2.7,認識了一個已婚的男人 前前後後給他花了十幾萬 能要回來嗎
2.7,說來話長可以幫助我嗎我真的有事想問問你們
2.7,劉醫師您好 我不擅長拒絕別人 寧願苦自己也要成全別人拒絕後又非常自責還沒有自信 從小到大都沒有當過學生幹部之類的 一直默默無聞  工作一年 跟老闆講話還是很緊張 臉部抽搐
2.7,誰可以做催眠的啊
2.7,誰能和我聊聊天 說說話 尤其是女孩 喜歡的女孩
2.7,誰能陪我聊聊啊
2.7,談戀愛5年了都準備結婚了但家人都說她不漂亮家人不喜歡她我也突然覺得她不夠漂亮不夠高但是分開的話有覺得對不起她欠她害怕她以後過的不好這婚能結嗎
2.7,談戀愛一定伴隨性嗎我是處我想要等結婚男生不同意我該怎麼辦
2.7,請問一下走路被機車撞要怎麼理賠 我是受害者
2.7,請問一下律師      進廠和老闆簽的協議單方面簽字有效嗎
2.7,請問一個企業打著國家政策和商務部的旗號宣傳合法嗎
2.7,請問一個男人對自己忽冷忽熱的是什麼情況
2.7,請問下我現在懷孕八個月可以跟對方要求孩子的撫養費嗎
